====================== HEADER ======================
Odometry data will folow format (time, x, y, z, yaw)
Landing site: (-1, x, y, z, yaw)
X = left and right
Y = foraward backward
Z = height
=====================================================
('min', -65.32818606567312, 133.1992190993322, 31.649277370698556)
('max', -30.45004574999706, 151.0124188437827, 33.840148050477055)
('dlp', -48.02153012542244, 141.32904161081785, 33.5802142410118, 7.950921101599057)
(0, -45.1770268092975, -1.949441128334759, 56.0260357020428, -19.951207863120153)
(0.0001556873321533203, -45.1770268092975, -1.949441128334759, 56.0260357020428, -19.951207863120153)
(0.04429769515991211, -45.1770268092975, -1.949441128334759, 56.0260357020428, -19.951207863120153)
(0.0870981216430664, -45.1770268092975, -1.949441128334759, 56.0260357020428, -20.091534298466534)
(0.13051509857177734, -45.1770268092975, -1.949441128334759, 56.0260357020428, -20.091534298466534)
(0.17405319213867188, -45.497693142457095, -1.4856203183671557, 55.77702255587725, -19.977755456119606)
(0.21967291831970215, -45.497693142457095, -1.4856203183671557, 55.77702255587725, -19.977755456119606)
(0.2651669979095459, -45.497693142457095, -1.4856203183671557, 55.77702255587725, -19.942031777103303)
(0.3406383991241455, -45.497693142457095, -1.4856203183671557, 55.77702255587725, -19.942031777103303)
(0.4321739673614502, -45.62719091942283, -1.0870567044352106, 54.485930663610674, -19.93714553560872)
(0.5276045799255371, -45.62719091942283, -1.0870567044352106, 54.485930663610674, -19.94399447351276)
(0.5895929336547852, -46.09709181927927, -0.7423592175382341, 52.03422942009947, -19.932188427572264)
(0.6395490169525146, -46.09709181927927, -0.7423592175382341, 52.03422942009947, -19.932188427572264)
(0.7223536968231201, -46.09709181927927, -0.7423592175382341, 52.03422942009947, -19.93938706586414)
(0.8161308765411377, -46.50450337626463, 0.145779350884772, 48.882941392005925, -19.991952639160196)
(0.8862111568450928, -46.50450337626463, 0.145779350884772, 48.882941392005925, -20.04982559926539)
(0.9354724884033203, -46.50450337626463, 0.145779350884772, 48.882941392005925, -20.04982559926539)
(1.016460657119751, -47.250173706005, 1.0893851908857197, 45.650566498021654, -20.055043381393926)
(1.1125900745391846, -47.250173706005, 1.0893851908857197, 45.650566498021654, -20.09538568419329)
(1.1831552982330322, -47.89766308100409, 2.1255165161586715, 42.544034087921496, -20.125984206397245)
(1.2349340915679932, -47.89766308100409, 2.1255165161586715, 42.544034087921496, -20.125984206397245)
(1.3168761730194092, -47.89766308100409, 2.1255165161586715, 42.544034087921496, -20.131623107868563)
(1.407806158065796, -48.57877061370113, 3.583263257201367, 39.99172155774786, -20.13464687829925)
(1.4974563121795654, -48.57877061370113, 3.583263257201367, 39.99172155774786, -20.16911012217847)
(1.5517981052398682, -48.57877061370113, 3.583263257201367, 39.99172155774786, -20.16911012217847)
(1.6020176410675049, -48.93310718954349, 4.366795347985127, 38.19330170599905, -20.167639343032924)
(1.6501893997192383, -48.93310718954349, 4.366795347985127, 38.19330170599905, -20.167639343032924)
(1.7009663581848145, -48.93310718954349, 4.366795347985127, 38.19330170599905, -20.177946981082293)
(1.7494983673095703, -48.93310718954349, 4.366795347985127, 38.19330170599905, -20.177946981082293)
(1.8004200458526611, -49.418675725370626, 5.455352983092138, 36.46678780380754, -20.196198534328985)
(1.847731351852417, -49.418675725370626, 5.455352983092138, 36.46678780380754, -20.196198534328985)
(1.8996562957763672, -49.418675725370626, 5.455352983092138, 36.46678780380754, -20.270455912465344)
