====================== HEADER ======================
Odometry data will folow format (time, x, y, z, yaw)
Landing site: (-1, x, y, z, yaw)
X = left and right
Y = foraward backward
Z = height
=====================================================
('min', -121.24931092544945, 279.4675982091416, -23.935110470121735)
('max', -88.05463964339143, 292.79888214214736, -22.68107830975522)
('dlp', -105.49083226493516, 287.34060173938843, -22.68107830975522, 8.831299310190909)
(0, -108.0598638499992, 118.8718590815174, 0.8625208006929144, -13.458091568420231)
(0.0019390583038330078, -108.0598638499992, 118.8718590815174, 0.8625208006929144, -13.458091568420231)
(0.03563666343688965, -108.0598638499992, 118.8718590815174, 0.8625208006929144, -13.458091568420231)
(0.07660317420959473, -108.24041521381699, 118.34107026054917, 0.05774525032197966, -13.432786141195269)
(0.10761809349060059, -108.24041521381699, 118.34107026054917, 0.05774525032197966, -13.432786141195269)
(0.19045782089233398, -108.24041521381699, 118.34107026054917, 0.05774525032197966, -13.431993180061111)
(0.24707293510437012, -108.24041521381699, 118.34107026054917, 0.05774525032197966, -13.431993180061111)
(0.30243635177612305, -108.04069445154285, 118.21046199036539, -0.40901813015871386, -13.404852364693303)
(0.3525841236114502, -108.04069445154285, 118.21046199036539, -0.40901813015871386, -13.404852364693303)
(0.3961312770843506, -108.04069445154285, 118.21046199036539, -0.40901813015871386, -13.385508187686721)
(0.47383546829223633, -108.04069445154285, 118.21046199036539, -0.40901813015871386, -13.385508187686721)
(0.5639519691467285, -107.45767864401506, 118.43753111307997, -1.7631289431001007, -13.356332774938885)
(0.6641905307769775, -106.96280008603733, 118.49716970777371, -3.938366486899808, -13.346574372316852)
(0.7678670883178711, -106.96280008603733, 118.49716970777371, -3.938366486899808, -13.35731070972962)
(0.8760957717895508, -106.41559494719186, 118.94209128163425, -6.839517072759593, -13.367238743784494)
(0.9715044498443604, -106.41559494719186, 118.94209128163425, -6.839517072759593, -13.365485848535638)
(1.0264272689819336, -106.41559494719186, 118.94209128163425, -6.839517072759593, -13.365485848535638)
(1.0723979473114014, -105.62579717314567, 119.57244465747551, -10.00642425459638, -13.349519461401917)
(1.115387201309204, -105.62579717314567, 119.57244465747551, -10.00642425459638, -13.349519461401917)
(1.1341884136199951, -105.62579717314567, 119.57244465747551, -10.00642425459638, -13.349519461401917)
(1.1589925289154053, -105.62579717314567, 119.57244465747551, -10.00642425459638, -13.316362976407115)
(1.191739797592163, -105.62579717314567, 119.57244465747551, -10.00642425459638, -13.316362976407115)
(1.2111151218414307, -105.62579717314567, 119.57244465747551, -10.00642425459638, -13.316362976407115)
(1.2682301998138428, -104.74315190126437, 120.24392771855058, -13.052284605178222, -13.270759681093093)
(1.2932214736938477, -104.74315190126437, 120.24392771855058, -13.052284605178222, -13.270759681093093)
(1.3183927536010742, -104.74315190126437, 120.24392771855058, -13.052284605178222, -13.270759681093093)
(1.3756780624389648, -104.74315190126437, 120.24392771855058, -13.052284605178222, -13.256787854802223)
(1.4056482315063477, -104.74315190126437, 120.24392771855058, -13.052284605178222, -13.256787854802223)
(1.5128376483917236, -104.26091454035767, 121.2071331740439, -15.815834797086124, -13.251383152361417)
(1.5403823852539062, -104.26091454035767, 121.2071331740439, -15.815834797086124, -13.251383152361417)
(1.5887351036071777, -104.26091454035767, 121.2071331740439, -15.815834797086124, -13.2514299759161)
(1.6222941875457764, -104.26091454035767, 121.2071331740439, -15.815834797086124, -13.2514299759161)
