====================== HEADER ======================
Odometry data will folow format (time, x, y, z, yaw)
Landing site: (-1, x, y, z, yaw)
X = left and right
Y = foraward backward
Z = height
=====================================================
('min', -97.56618701562938, 162.61351378428918, 66.42134977851416)
('max', -66.34559297924125, 182.06948419663337, 67.77819560504172)
('dlp', -83.13275397128926, 176.5509300046716, 67.09362219474565, 28.442407159258142)
(0, -87.17389859846618, 40.372144951716734, 89.51044321563207, -3.7546538382129278)
(0.00011992454528808594, -86.97646685698658, 40.53827263802531, 89.30213834409025, -3.7546538382129278)
(0.049588680267333984, -86.97646685698658, 40.53827263802531, 89.30213834409025, -3.7546538382129278)
(0.09357571601867676, -86.97646685698658, 40.53827263802531, 89.30213834409025, -3.011696157045629)
(0.13698387145996094, -86.97646685698658, 40.53827263802531, 89.30213834409025, -3.011696157045629)
(0.1800856590270996, -86.97646685698658, 40.53827263802531, 89.30213834409025, -3.011696157045629)
(0.2535569667816162, -87.24111822153672, 40.16499180993332, 88.86770544593215, -2.7553618663086543)
(0.341097354888916, -87.24111822153672, 40.16499180993332, 88.86770544593215, -2.647028824923615)
(0.4669373035430908, -87.01276084615657, 39.49506601074336, 87.4302042146833, -2.6535522823830706)
(0.5707406997680664, -87.01276084615657, 39.49506601074336, 87.4302042146833, -2.6798225070365804)
(0.6315147876739502, -86.4309076038751, 39.37230443262438, 85.39819533271121, -2.7063337144325663)
(0.648045539855957, -86.4309076038751, 39.37230443262438, 85.39819533271121, -2.7063337144325663)
(0.6600067615509033, -86.4309076038751, 39.37230443262438, 85.39819533271121, -2.7063337144325663)
(0.6720237731933594, -86.4309076038751, 39.37230443262438, 85.39819533271121, -2.7063337144325663)
(0.684443473815918, -86.4309076038751, 39.37230443262438, 85.39819533271121, -2.7063337144325663)
(0.7115118503570557, -86.4309076038751, 39.37230443262438, 85.39819533271121, -2.7011293464021326)
(0.725351095199585, -86.4309076038751, 39.37230443262438, 85.39819533271121, -2.7011293464021326)
(0.7385308742523193, -86.4309076038751, 39.37230443262438, 85.39819533271121, -2.7011293464021326)
(0.7720053195953369, -86.4309076038751, 39.37230443262438, 85.39819533271121, -2.7011293464021326)
(0.7930057048797607, -86.4309076038751, 39.37230443262438, 85.39819533271121, -2.7011293464021326)
(0.8070902824401855, -85.53097995493347, 40.05033427268093, 82.6635922733506, -2.6701850061986114)
(0.8244607448577881, -85.53097995493347, 40.05033427268093, 82.6635922733506, -2.6701850061986114)
(0.838639497756958, -85.53097995493347, 40.05033427268093, 82.6635922733506, -2.6701850061986114)
(0.8532402515411377, -85.53097995493347, 40.05033427268093, 82.6635922733506, -2.6701850061986114)
(0.9695346355438232, -85.53097995493347, 40.05033427268093, 82.6635922733506, -2.6069373729306875)
(1.0045676231384277, -85.53097995493347, 40.05033427268093, 82.6635922733506, -2.6069373729306875)
(1.029736042022705, -83.9258016179252, 41.99262605050485, 79.86918965968268, -2.5795881028922993)
(1.0594244003295898, -83.9258016179252, 41.99262605050485, 79.86918965968268, -2.5795881028922993)
(1.0747239589691162, -83.9258016179252, 41.99262605050485, 79.86918965968268, -2.5795881028922993)
(1.0946476459503174, -83.9258016179252, 41.99262605050485, 79.86918965968268, -2.5795881028922993)
(1.1142380237579346, -83.9258016179252, 41.99262605050485, 79.86918965968268, -2.6050744441038853)
(1.1286513805389404, -83.9258016179252, 41.99262605050485, 79.86918965968268, -2.6050744441038853)
