====================== HEADER ======================
Odometry data will folow format (time, x, y, z, yaw)
Landing site: (-1, x, y, z, yaw)
X = left and right
Y = foraward backward
Z = height
=====================================================
('min', -88.39167326505881, 270.73424355542255, -185.43150282804)
('max', -56.92909991026872, 285.7404927259692, -183.97461342006468)
('dlp', -71.75299062072256, 277.2131597455881, -184.00285500848497, 19.064683574421746)
(0, -70.77858109371304, 132.01902201869402, -161.50550628606308, -5.788787457819658)
(0.0013644695281982422, -70.67929088152748, 131.69296175958772, -161.46938718402433, -5.788787457819658)
(0.15178894996643066, -70.69787907509308, 131.14654159232805, -161.33239381595092, -5.899440833800421)
(0.2702200412750244, -70.69787907509308, 131.14654159232805, -161.33239381595092, -5.913051264815442)
(0.32330322265625, -70.69787907509308, 131.14654159232805, -161.33239381595092, -5.913051264815442)
(0.40765881538391113, -70.59564342948921, 131.0579950213916, -161.75966140878342, -5.901883933851893)
(0.5020656585693359, -70.59564342948921, 131.0579950213916, -161.75966140878342, -5.918924234621324)
(0.5689809322357178, -70.53119451126923, 130.78353079823904, -163.48844783072056, -5.955451690837819)
(0.6194429397583008, -70.53119451126923, 130.78353079823904, -163.48844783072056, -5.955451690837819)
(0.6648454666137695, -70.53119451126923, 130.78353079823904, -163.48844783072056, -5.979044035158557)
(0.7099366188049316, -70.53119451126923, 130.78353079823904, -163.48844783072056, -5.979044035158557)
(0.7583928108215332, -70.67864185713526, 130.63747639883448, -166.21214712872703, -5.9757528136106455)
(0.8303408622741699, -70.67864185713526, 130.63747639883448, -166.21214712872703, -5.9757528136106455)
(0.9182729721069336, -70.67864185713526, 130.63747639883448, -166.21214712872703, -5.986593147625165)
(1.0115199089050293, -70.7612479452543, 130.59668689355573, -169.6123402024798, -5.989766810922591)
(1.082573652267456, -70.7612479452543, 130.59668689355573, -169.6123402024798, -5.9725304420492815)
(1.1304194927215576, -70.7612479452543, 130.59668689355573, -169.6123402024798, -5.9725304420492815)
(1.1739435195922852, -70.83174158240836, 130.8368100940341, -172.79525752324315, -5.959641113913265)
(1.2168447971343994, -70.83174158240836, 130.8368100940341, -172.79525752324315, -5.959641113913265)
(1.2626500129699707, -70.83174158240836, 130.8368100940341, -172.79525752324315, -5.960219791078391)
(1.310281753540039, -70.83174158240836, 130.8368100940341, -172.79525752324315, -5.960219791078391)
(1.3588085174560547, -70.83174158240836, 130.8368100940341, -172.79525752324315, -5.960219791078391)
(1.4336929321289062, -70.63924655077999, 130.9455179324663, -175.9293283007795, -5.945563437092181)
(1.5218119621276855, -70.63924655077999, 130.9455179324663, -175.9293283007795, -5.939714265157146)
(1.5958921909332275, -70.56024113782097, 131.2286627415296, -178.28152203960357, -5.959741219803412)
(1.6449003219604492, -70.56024113782097, 131.2286627415296, -178.28152203960357, -5.959741219803412)
(1.6890265941619873, -70.56024113782097, 131.2286627415296, -178.28152203960357, -5.966866491170078)
(1.7657995223999023, -70.56024113782097, 131.2286627415296, -178.28152203960357, -5.966866491170078)
(1.8654217720031738, -70.23538223846798, 131.8016198482582, -179.92580839187187, -5.950959114665561)
(1.937835693359375, -70.23538223846798, 131.8016198482582, -179.92580839187187, -5.913776476431138)
(1.9856479167938232, -69.82619078425692, 132.0828893021739, -180.69972084859882, -5.919709708614466)
(2.029801368713379, -69.82619078425692, 132.0828893021739, -180.69972084859882, -5.919709708614466)
