====================== HEADER ======================
Odometry data will folow format (time, x, y, z, yaw)
Landing site: (-1, x, y, z, yaw)
X = left and right
Y = foraward backward
Z = height
=====================================================
('min', -498.94541266462056, 173.97116069195462, -53.556677949119305)
('max', -456.5282288215552, 178.16940938641733, -52.81586529366025)
('dlp', -484.9500828733774, 176.7552624577562, -52.82366332161245, 17.088646747610653)
(0, -483.27765734831155, 21.78541613100644, -31.629400026488998, 11.423135675782973)
(0.0006103515625, -483.27765734831155, 21.78541613100644, -31.629400026488998, 11.423135675782973)
(0.0167691707611084, -483.27765734831155, 21.78541613100644, -31.629400026488998, 11.423135675782973)
(0.03650689125061035, -483.27765734831155, 21.78541613100644, -31.629400026488998, 11.423135675782973)
(0.08113384246826172, -483.2833373926785, 21.64198388213623, -31.855972813099093, 11.778422882390124)
(0.09938192367553711, -483.2833373926785, 21.64198388213623, -31.855972813099093, 11.778422882390124)
(0.11586737632751465, -483.2833373926785, 21.64198388213623, -31.855972813099093, 11.778422882390124)
(0.1567540168762207, -483.2833373926785, 21.64198388213623, -31.855972813099093, 11.778422882390124)
(0.18556714057922363, -483.2833373926785, 21.64198388213623, -31.855972813099093, 11.820751231214183)
(0.20350217819213867, -483.2833373926785, 21.64198388213623, -31.855972813099093, 11.820751231214183)
(0.21790742874145508, -483.2833373926785, 21.64198388213623, -31.855972813099093, 11.820751231214183)
(0.24444985389709473, -483.2833373926785, 21.64198388213623, -31.855972813099093, 11.820751231214183)
(0.2702310085296631, -483.2833373926785, 21.64198388213623, -31.855972813099093, 11.820751231214183)
(0.2840886116027832, -483.2833373926785, 21.64198388213623, -31.855972813099093, 11.820751231214183)
(0.2987971305847168, -483.2833373926785, 21.64198388213623, -31.855972813099093, 11.820751231214183)
(0.3129749298095703, -483.2833373926785, 21.64198388213623, -31.855972813099093, 11.820751231214183)
(0.3271501064300537, -483.2833373926785, 21.64198388213623, -31.855972813099093, 11.820751231214183)
(0.34496402740478516, -483.1268560959209, 21.40851131922646, -32.13262039100157, 11.83214750861423)
(0.3589756488800049, -483.1268560959209, 21.40851131922646, -32.13262039100157, 11.83214750861423)
(0.3727579116821289, -483.1268560959209, 21.40851131922646, -32.13262039100157, 11.83214750861423)
(0.38823866844177246, -483.1268560959209, 21.40851131922646, -32.13262039100157, 11.83214750861423)
(0.40506768226623535, -483.1268560959209, 21.40851131922646, -32.13262039100157, 11.831014997859668)
(0.41959166526794434, -483.1268560959209, 21.40851131922646, -32.13262039100157, 11.831014997859668)
(0.4335472583770752, -483.1268560959209, 21.40851131922646, -32.13262039100157, 11.831014997859668)
(0.4479970932006836, -483.1268560959209, 21.40851131922646, -32.13262039100157, 11.831014997859668)
(0.4620530605316162, -483.1268560959209, 21.40851131922646, -32.13262039100157, 11.831014997859668)
(0.47629213333129883, -483.1268560959209, 21.40851131922646, -32.13262039100157, 11.831014997859668)
(0.49232912063598633, -483.4508227747309, 21.418218585818455, -33.43820447468297, 11.820025852446966)
(0.5071170330047607, -483.4508227747309, 21.418218585818455, -33.43820447468297, 11.820025852446966)
(0.521632194519043, -483.4508227747309, 21.418218585818455, -33.43820447468297, 11.820025852446966)
(0.5355610847473145, -483.4508227747309, 21.418218585818455, -33.43820447468297, 11.820025852446966)
(0.5505309104919434, -483.4508227747309, 21.418218585818455, -33.43820447468297, 11.820025852446966)
