====================== HEADER ======================
Odometry data will folow format (time, x, y, z, yaw)
Landing site: (-1, x, y, z, yaw)
X = left and right
Y = foraward backward
Z = height
====================== SUCCESS ======================
('min', -397.6314541958715, -72.74890064292012, 45.98089371072158)
('max', -374.85463112568107, -64.58650824014, 48.7160087170181)
('dlp', -389.7590184667796, -67.3073057077334, 30.510989290117813, 20.965359051063317)
28.660082817077637
(0, -386.8951290553532, -276.90042011977033, 48.13289224386452, 0.0)
(0.03946256637573242, -386.8951290553532, -276.90042011977033, 48.13289224386452, 0.0)
(0.07903003692626953, -387.0763401400583, -276.32211592140555, 47.91245324599975, 0.14070369253535375)
(0.1189117431640625, -387.0763401400583, -276.32211592140555, 47.91245324599975, 0.14070369253535375)
(0.1591029167175293, -387.0763401400583, -276.32211592140555, 47.91245324599975, 0.14070369253535375)
(0.19911503791809082, -387.0763401400583, -276.32211592140555, 47.91245324599975, 0.25140887489326325)
(0.23959803581237793, -387.0763401400583, -276.32211592140555, 47.91245324599975, 0.25140887489326325)
(0.2796354293823242, -387.1977390287616, -276.2337766608465, 47.37903642057028, 0.23530107952964308)
(0.31925082206726074, -387.1977390287616, -276.2337766608465, 47.37903642057028, 0.23530107952964308)
(0.35941290855407715, -387.1977390287616, -276.2337766608465, 47.37903642057028, 0.23530107952964308)
(0.39946436882019043, -387.1977390287616, -276.2337766608465, 47.37903642057028, 0.2535497518811187)
(0.43967700004577637, -387.1977390287616, -276.2337766608465, 47.37903642057028, 0.2535497518811187)
(0.4795410633087158, -387.44199537324255, -275.90636284056734, 46.242887414953735, 0.24004212142822112)
(0.5194172859191895, -387.44199537324255, -275.90636284056734, 46.242887414953735, 0.24004212142822112)
(0.5598154067993164, -387.44199537324255, -275.90636284056734, 46.242887414953735, 0.24004212142822112)
(0.5998508930206299, -387.44199537324255, -275.90636284056734, 46.242887414953735, 0.2607614342341513)
(0.6396048069000244, -387.44199537324255, -275.90636284056734, 46.242887414953735, 0.2607614342341513)
(0.6796877384185791, -387.57693539992226, -275.8347233112194, 44.533949749724925, 0.2713243331444879)
(0.7196190357208252, -387.57693539992226, -275.8347233112194, 44.533949749724925, 0.2713243331444879)
(0.7600109577178955, -387.57693539992226, -275.8347233112194, 44.533949749724925, 0.2713243331444879)
(0.79974365234375, -387.57693539992226, -275.8347233112194, 44.533949749724925, 0.2819929903894849)
(0.8398168087005615, -387.57693539992226, -275.8347233112194, 44.533949749724925, 0.2819929903894849)
(0.8798587322235107, -387.57693539992226, -275.8347233112194, 44.533949749724925, 0.2819929903894849)
(0.9197065830230713, -387.3135636215996, -276.1688318550879, 42.158753016068154, 0.2965039030482828)
(0.9599127769470215, -387.3135636215996, -276.1688318550879, 42.158753016068154, 0.2965039030482828)
(0.999885082244873, -387.3135636215996, -276.1688318550879, 42.158753016068154, 0.32232442820890483)
(1.0399408340454102, -387.3589410351535, -276.2422281464795, 39.29296409413781, 0.30519384732112265)
(1.0798366069793701, -387.3589410351535, -276.2422281464795, 39.29296409413781, 0.30519384732112265)
(1.1198301315307617, -387.3589410351535, -276.2422281464795, 39.29296409413781, 0.30519384732112265)
(1.1599669456481934, -387.3589410351535, -276.2422281464795, 39.29296409413781, 0.32948715193290745)
(1.2001261711120605, -387.3589410351535, -276.2422281464795, 39.29296409413781, 0.32948715193290745)
(1.24045729637146, -387.10819946049446, -276.3936344890837, 37.19047267718199, 0.34338992113793054)
