====================== HEADER ======================
Odometry data will folow format (time, x, y, z, yaw)
Landing site: (-1, x, y, z, yaw)
X = left and right
Y = foraward backward
Z = height
====================== SUCCESS ======================
('min', -391.8278469698244, -16.539126099827286, 97.15479868288175)
('max', -318.69712584588245, 0.11502028362772876, 101.46391907293973)
('dlp', -353.2403927844752, -9.421911756573166, 82.08036321658604, 9.81003403855975)
25.42877197265625
(0, -357.0672304895964, -212.6728985028974, 96.94042976051193, 0.0)
(0.03912615776062012, -357.0830241755272, -212.20849004113688, 97.29862682133364, -0.05779372695468865)
(0.07899165153503418, -357.0830241755272, -212.20849004113688, 97.29862682133364, -0.05779372695468865)
(0.11927986145019531, -357.0830241755272, -212.20849004113688, 97.29862682133364, -0.05779372695468865)
(0.15939855575561523, -357.0830241755272, -212.20849004113688, 97.29862682133364, -0.2265108647443057)
(0.19917821884155273, -357.0830241755272, -212.20849004113688, 97.29862682133364, -0.2265108647443057)
(0.2390890121459961, -357.0830241755272, -212.20849004113688, 97.29862682133364, -0.2265108647443057)
(0.2790408134460449, -357.3559274051264, -211.61821219681642, 97.38980748348756, -0.2682694691198364)
(0.3194081783294678, -357.3559274051264, -211.61821219681642, 97.38980748348756, -0.2682694691198364)
(0.3594541549682617, -357.3559274051264, -211.61821219681642, 97.38980748348756, -0.2706887547070238)
(0.39940309524536133, -357.3559274051264, -211.61821219681642, 97.38980748348756, -0.2706887547070238)
(0.4392974376678467, -357.3559274051264, -211.61821219681642, 97.38980748348756, -0.2706887547070238)
(0.4792616367340088, -357.3631253005369, -211.14903315739534, 96.89057403493528, -0.2635961538736389)
(0.5198886394500732, -357.3631253005369, -211.14903315739534, 96.89057403493528, -0.2635961538736389)
(0.5597257614135742, -357.3631253005369, -211.14903315739534, 96.89057403493528, -0.2981014986513646)
(0.5994260311126709, -357.3631253005369, -211.14903315739534, 96.89057403493528, -0.2981014986513646)
(0.6395466327667236, -357.3631253005369, -211.14903315739534, 96.89057403493528, -0.2981014986513646)
(0.6793525218963623, -357.2346129889313, -210.921518048603, 95.135755580927, -0.3728052684970251)
(0.719585657119751, -357.2346129889313, -210.921518048603, 95.135755580927, -0.3728052684970251)
(0.7598822116851807, -357.2346129889313, -210.921518048603, 95.135755580927, -0.3534064136588828)
(0.7996630668640137, -357.2346129889313, -210.921518048603, 95.135755580927, -0.3534064136588828)
(0.8396036624908447, -357.3929693929891, -210.9346164582559, 92.94426890912476, -0.38179716253993234)
(0.879488468170166, -357.3929693929891, -210.9346164582559, 92.94426890912476, -0.38179716253993234)
(0.9199669361114502, -357.3929693929891, -210.9346164582559, 92.94426890912476, -0.3679074390879684)
(0.9598767757415771, -357.3929693929891, -210.9346164582559, 92.94426890912476, -0.3679074390879684)
(1.0006163120269775, -357.3929693929891, -210.9346164582559, 92.94426890912476, -0.3679074390879684)
(1.0397396087646484, -357.6654380734143, -211.33621309722514, 90.55087130970276, -0.39154793894545037)
(1.0796589851379395, -357.6654380734143, -211.33621309722514, 90.55087130970276, -0.39154793894545037)
(1.1204476356506348, -357.6654380734143, -211.33621309722514, 90.55087130970276, -0.3146404202421458)
(1.1600472927093506, -357.6654380734143, -211.33621309722514, 90.55087130970276, -0.3146404202421458)
(1.1999123096466064, -357.6654380734143, -211.33621309722514, 90.55087130970276, -0.3146404202421458)
(1.2399232387542725, -357.79076818886045, -211.8130995208138, 88.77690726454152, -0.35075787153352067)
