====================== HEADER ======================
Odometry data will folow format (time, x, y, z, yaw)
Landing site: (-1, x, y, z, yaw)
X = left and right
Y = foraward backward
Z = height
====================== SUCCESS ======================
('min', -621.8741912949903, -44.80284784841831, 67.40964703418976)
('max', -572.0534146842729, -29.677265313462783, 69.05285039866797)
('dlp', -597.9422723839359, -38.96194209273236, 52.736849751652926, 17.246843951630435)
27.215957641601562
(0, -600.6908279038008, -242.18160900826967, 71.16487110314931, 0.04179359964111029)
(0.039434194564819336, -601.0357182524834, -242.3137890639677, 71.05526540554496, 0.04179359964111029)
(0.0789499282836914, -601.0357182524834, -242.3137890639677, 71.05526540554496, 0.04179359964111029)
(0.11886906623840332, -601.0357182524834, -242.3137890639677, 71.05526540554496, 0.2418233404528749)
(0.15881991386413574, -601.0357182524834, -242.3137890639677, 71.05526540554496, 0.2418233404528749)
(0.19942545890808105, -601.2440308467491, -242.8505516298776, 70.7186516858499, 0.28968307000881666)
(0.23919987678527832, -601.2440308467491, -242.8505516298776, 70.7186516858499, 0.28968307000881666)
(0.27913498878479004, -601.2440308467491, -242.8505516298776, 70.7186516858499, 0.28968307000881666)
(0.31899523735046387, -601.2440308467491, -242.8505516298776, 70.7186516858499, 0.29260941504354676)
(0.3591890335083008, -601.2440308467491, -242.8505516298776, 70.7186516858499, 0.29260941504354676)
(0.39937686920166016, -601.2440308467491, -242.8505516298776, 70.7186516858499, 0.29260941504354676)
(0.43947386741638184, -601.5491269278394, -243.56276185148727, 69.90985948156269, 0.27498916482810287)
(0.4792931079864502, -601.5491269278394, -243.56276185148727, 69.90985948156269, 0.27498916482810287)
(0.519174337387085, -601.5491269278394, -243.56276185148727, 69.90985948156269, 0.26695254977649796)
(0.5593099594116211, -601.5491269278394, -243.56276185148727, 69.90985948156269, 0.26695254977649796)
(0.5994393825531006, -601.5491269278394, -243.56276185148727, 69.90985948156269, 0.26695254977649796)
(0.6395525932312012, -601.8284217359892, -244.0845697816828, 67.81847422184515, 0.26937164822697923)
(0.6795628070831299, -601.8284217359892, -244.0845697816828, 67.81847422184515, 0.26937164822697923)
(0.7194790840148926, -601.8284217359892, -244.0845697816828, 67.81847422184515, 0.29412013547900884)
(0.759730339050293, -601.8284217359892, -244.0845697816828, 67.81847422184515, 0.29412013547900884)
(0.7999274730682373, -601.8284217359892, -244.0845697816828, 67.81847422184515, 0.29412013547900884)
(0.8399512767791748, -601.8305764790123, -244.42164172513696, 65.51166508651306, 0.2872991556197526)
(0.8798618316650391, -601.8305764790123, -244.42164172513696, 65.51166508651306, 0.2872991556197526)
(0.9198479652404785, -601.8305764790123, -244.42164172513696, 65.51166508651306, 0.3104499028809613)
(0.9599480628967285, -601.8305764790123, -244.42164172513696, 65.51166508651306, 0.3104499028809613)
(1.000201940536499, -601.8305764790123, -244.42164172513696, 65.51166508651306, 0.3104499028809613)
(1.0401840209960938, -601.9152006628384, -244.6289533544302, 63.68725881220764, 0.3117911684244348)
(1.0804216861724854, -601.9152006628384, -244.6289533544302, 63.68725881220764, 0.3117911684244348)
(1.1201181411743164, -601.9152006628384, -244.6289533544302, 63.68725881220764, 0.3591130913949243)
(1.1600863933563232, -601.9152006628384, -244.6289533544302, 63.68725881220764, 0.3591130913949243)
(1.2004163265228271, -601.9152006628384, -244.6289533544302, 63.68725881220764, 0.3591130913949243)
