====================== HEADER ======================
Odometry data will folow format (time, x, y, z, yaw)
Landing site: (-1, x, y, z, yaw)
X = left and right
Y = foraward backward
Z = height
====================== SUCCESS ======================
('min', -228.37129801597675, 70.84299069744246, 77.20948492572796)
('max', -182.89895751149035, 85.35127165866045, 79.68914008096513)
('dlp', -215.8739372386457, 79.55021211283183, 61.20948492572796, 16.519102225634864)
25.836002826690674
(0, -215.73144425808252, -118.21117294295051, 79.83657844817297, 0.0)
(0.0392301082611084, -215.73144425808252, -118.21117294295051, 79.83657844817297, -0.3363597310627835)
(0.07886099815368652, -215.73144425808252, -118.21117294295051, 79.83657844817297, -0.3363597310627835)
(0.11884856224060059, -215.96585788533278, -117.70670000604665, 79.61778603153452, -0.2844120657319369)
(0.1590569019317627, -215.96585788533278, -117.70670000604665, 79.61778603153452, -0.2844120657319369)
(0.19946861267089844, -215.96585788533278, -117.70670000604665, 79.61778603153452, -0.2844120657319369)
(0.23943638801574707, -215.96585788533278, -117.70670000604665, 79.61778603153452, -0.23794114976716507)
(0.2792978286743164, -215.96585788533278, -117.70670000604665, 79.61778603153452, -0.23794114976716507)
(0.3194575309753418, -215.96585788533278, -117.70670000604665, 79.61778603153452, -0.23794114976716507)
(0.35964179039001465, -215.9017625980407, -117.56859873047253, 79.5660687500175, -0.2421279732302235)
(0.3996307849884033, -215.9017625980407, -117.56859873047253, 79.5660687500175, -0.2421279732302235)
(0.4395263195037842, -215.9017625980407, -117.56859873047253, 79.5660687500175, -0.27047171997315367)
(0.47960710525512695, -215.9017625980407, -117.56859873047253, 79.5660687500175, -0.27047171997315367)
(0.5194594860076904, -215.9017625980407, -117.56859873047253, 79.5660687500175, -0.27047171997315367)
(0.5597002506256104, -215.75341098836995, -117.41679394857266, 78.8944598837109, -0.2887930559211238)
(0.5998148918151855, -215.75341098836995, -117.41679394857266, 78.8944598837109, -0.2887930559211238)
(0.6400301456451416, -215.75341098836995, -117.41679394857266, 78.8944598837109, -0.3019605110442214)
(0.6795458793640137, -215.75341098836995, -117.41679394857266, 78.8944598837109, -0.3019605110442214)
(0.7197372913360596, -215.75341098836995, -117.41679394857266, 78.8944598837109, -0.3019605110442214)
(0.7600517272949219, -215.5449676236512, -117.19035873612403, 77.10948263812415, -0.3565227582964141)
(0.7999622821807861, -215.5449676236512, -117.19035873612403, 77.10948263812415, -0.3565227582964141)
(0.8397300243377686, -215.5449676236512, -117.19035873612403, 77.10948263812415, -0.37334491100251554)
(0.879746675491333, -215.5449676236512, -117.19035873612403, 77.10948263812415, -0.37334491100251554)
(0.9198284149169922, -215.5449676236512, -117.19035873612403, 77.10948263812415, -0.37334491100251554)
(0.9600315093994141, -215.33186498044813, -116.90212959140152, 75.12710322898634, -0.38321836834250433)
(1.0002784729003906, -215.33186498044813, -116.90212959140152, 75.12710322898634, -0.38321836834250433)
(1.0400991439819336, -215.33186498044813, -116.90212959140152, 75.12710322898634, -0.38307965011462386)
(1.0800232887268066, -215.33186498044813, -116.90212959140152, 75.12710322898634, -0.38307965011462386)
(1.1200101375579834, -215.33186498044813, -116.90212959140152, 75.12710322898634, -0.38307965011462386)
(1.1602163314819336, -215.2826585528432, -116.13352618231406, 73.18695030383418, -0.4149707081160763)
(1.200549602508545, -215.2826585528432, -116.13352618231406, 73.18695030383418, -0.4149707081160763)
