====================== HEADER ======================
Odometry data will folow format (time, x, y, z, yaw)
Landing site: (-1, x, y, z, yaw)
X = left and right
Y = foraward backward
Z = height
====================== SUCCESS ======================
('min', -240.58933095247437, -4.710525453117356, 139.54729936518933)
('max', -209.80467762791744, 9.821411767658418, 141.4763985268738)
('dlp', -228.59727347998574, 3.922553347443568, 123.54729936518933, 25.332497886480127)
27.849555015563965
(0, -218.87233838953904, -196.044374202409, 138.98868816497844, 0.0)
(0.03928732872009277, -218.87233838953904, -196.044374202409, 138.98868816497844, 0.0)
(0.07950496673583984, -218.67361316861417, -195.49776965511643, 139.09803555479792, 0.030513756026556038)
(0.11958742141723633, -218.67361316861417, -195.49776965511643, 139.09803555479792, 0.030513756026556038)
(0.1594371795654297, -218.67361316861417, -195.49776965511643, 139.09803555479792, 0.030513756026556038)
(0.1994786262512207, -218.67361316861417, -195.49776965511643, 139.09803555479792, -0.022958262099907145)
(0.23980712890625, -218.67361316861417, -195.49776965511643, 139.09803555479792, -0.022958262099907145)
(0.2799234390258789, -218.3227961712087, -195.22765706050598, 139.5342143519491, -0.011200585521274675)
(0.3198695182800293, -218.3227961712087, -195.22765706050598, 139.5342143519491, -0.011200585521274675)
(0.359633207321167, -218.3227961712087, -195.22765706050598, 139.5342143519491, -0.011200585521274675)
(0.3994121551513672, -218.3227961712087, -195.22765706050598, 139.5342143519491, -0.020236895566105417)
(0.43950462341308594, -218.3227961712087, -195.22765706050598, 139.5342143519491, -0.020236895566105417)
(0.4798142910003662, -218.09131724087823, -194.66116858589086, 139.09068913224857, -0.02932550775829057)
(0.519951581954956, -218.09131724087823, -194.66116858589086, 139.09068913224857, -0.02932550775829057)
(0.5597941875457764, -218.09131724087823, -194.66116858589086, 139.09068913224857, -0.02932550775829057)
(0.5996761322021484, -218.09131724087823, -194.66116858589086, 139.09068913224857, -0.07126619606925821)
(0.6397016048431396, -218.09131724087823, -194.66116858589086, 139.09068913224857, -0.07126619606925821)
(0.6799812316894531, -218.09131724087823, -194.66116858589086, 139.09068913224857, -0.07126619606925821)
(0.719989538192749, -217.91955614484056, -194.5426314108659, 137.27559311285927, -0.06837916610147943)
(0.7599146366119385, -217.91955614484056, -194.5426314108659, 137.27559311285927, -0.06837916610147943)
(0.7997968196868896, -217.91955614484056, -194.5426314108659, 137.27559311285927, -0.11157620267892554)
(0.8399765491485596, -217.91955614484056, -194.5426314108659, 137.27559311285927, -0.11157620267892554)
(0.8800883293151855, -217.91955614484056, -194.5426314108659, 137.27559311285927, -0.11157620267892554)
(0.9202606678009033, -217.6769758000205, -194.2908618163341, 134.40480156852132, -0.13351558203273584)
(0.9600679874420166, -217.6769758000205, -194.2908618163341, 134.40480156852132, -0.13351558203273584)
(0.9999134540557861, -217.6769758000205, -194.2908618163341, 134.40480156852132, -0.11355036946028996)
(1.0399501323699951, -217.6769758000205, -194.2908618163341, 134.40480156852132, -0.11355036946028996)
(1.0802180767059326, -217.6769758000205, -194.2908618163341, 134.40480156852132, -0.11355036946028996)
(1.120223045349121, -217.4637625884855, -194.00357579900316, 131.6633284767737, -0.0994324523853507)
(1.1601316928863525, -217.4637625884855, -194.00357579900316, 131.6633284767737, -0.0994324523853507)
(1.2002532482147217, -217.4637625884855, -194.00357579900316, 131.6633284767737, -0.05595936403664048)
(1.2401313781738281, -217.4637625884855, -194.00357579900316, 131.6633284767737, -0.05595936403664048)
